Age,Gender,Education Level,Years of Experience,Salary
30,Female,Master's,5,106278
28,Male,Master's,4,90452
46,Female,PhD,23,168304
34,Male,Bachelor's,10,126593
44,Male,Master's,19,152203
55,Female,PhD,30,183138
35,Male,Master's,9,130275
54,Male,Bachelor's,29,191915
23,Female,High School,2,62807
46,Male,Master's,21,174305
33,Female,Bachelor's,9,133326
26,Male,Master's,4,75656
43,Female,PhD,19,155944
36,Male,Master's,11,137775
23,Female,Bachelor's,0,51831
49,Male,Master's,22,182237
35,Female,Master's,10,151901
31,Male,Bachelor's,8,100052
54,Other,High School,29,158254
43,Male,Master's,20,167207
33,Female,Master's,10,112439
52,Female,PhD,29,194214
28,Male,Bachelor's,5,84407
36,Female,Master's,13,139413
43,Male,Bachelor's,20,143084
50,Female,Master's,25,192344
24,Male,PhD,1,106132
52,Male,Master's,26,184816
46,Female,Bachelor's,19,150248
38,Male,Master's,15,170995
29,Male,Bachelor's,6,88035
33,Female,Master's,10,119419
47,Male,PhD,21,173582
45,Female,Master's,23,174436
28,Male,Bachelor's,4,71699
42,Female,Master's,14,163558
46,Male,Bachelor's,24,166828
38,Female,PhD,15,144496
54,Male,Master's,31,193746
33,Female,Master's,8,122581
27,Male,High School,4,79767
50,Female,Bachelor's,25,177177
26,Male,Master's,4,89843
31,Female,Master's,6,113563
35,Male,Bachelor's,10,128712
44,Female,PhD,18,161621
32,Male,Master's,8,121454
54,Male,Bachelor's,25,179987
26,Female,Master's,3,72649
23,Male,PhD,0,52612
48,Female,Master's,24,184006
38,Male,Bachelor's,12,131960
30,Female,Master's,5,102465
40,Male,Master's,16,149748
45,Female,Bachelor's,22,171036
36,Male,Master's,13,146351
52,Male,PhD,26,185462
31,Female,Bachelor's,7,107718
26,Male,Master's,4,90944
30,Female,Master's,5,100425
24,Male,Bachelor's,2,63901
45,Male,Master's,22,181902
33,Female,Master's,9,136533
38,Male,Bachelor's,11,136285
54,Female,PhD,31,191818
42,Male,Master's,19,176643
28,Female,Bachelor's,4,70022
30,Male,Master's,6,99363
43,Female,Master's,19,152944
35,Male,Bachelor's,10,123386
44,Male,Master's,21,168906
55,Female,Bachelor's,30,183020
23,Male,High School,1,47898
39,Female,Master's,14,135853
43,Male,Bachelor's,17,149198
29,Male,PhD,6,106662
51,Male,Master's,28,186610
30,Female,Bachelor's,6,89995
26,Male,Master's,4,85825
39,Female,PhD,13,143814
49,Male,Master's,24,174726
42,Female,Bachelor's,20,150534
27,Male,Bachelor's,4,68732
43,Male,Master's,21,187951
37,Female,Bachelor's,13,137336
51,Male,PhD,26,191159
29,Female,Master's,5,102868
43,Male,Bachelor's,20,154281
31,Male,Master's,8,111535
30,Female,Master's,6,107906
36,Male,Bachelor's,13,143885
52,Female,PhD,27,180958
28,Male,Master's,6,108607
49,Male,Bachelor's,24,178284
27,Female,Master's,4,75969
41,Male,Master's,15,143705
56,Female,PhD,31,197354
46,Male,Bachelor's,22,174324
32,Female,Master's,8,123781
38,Male,PhD,12,141735
52,Male,Master's,28,187120
24,Female,Bachelor's,1,61095
49,Male,Master's,22,179045
35,Female,Master's,10,130355
31,Male,Bachelor's,7,103282
44,Female,PhD,18,157872
33,Male,Master's,10,117314
54,Male,Bachelor's,30,186321
33,Female,Master's,11,129686
27,Male,High School,3,68611
51,Female,Master's,25,177913
26,Male,Master's,3,68472
31,Female,Master's,6,113065
35,Male,Bachelor's,9,125091
45,Female,PhD,23,172925
32,Male,Master's,9,126916
54,Male,Bachelor's,27,183417
26,Female,Master's,4,76898
23,Male,PhD,1,579
26,Female,Bachelor's,2,65000
33,Male,Master's,8,120000
29,Female,Bachelor's,4,90000
41,Male,PhD,15,190000
35,Female,Master's,9,140000
28,Male,Bachelor's,3,75000
37,Female,Master's,11,160000
33,Male,Bachelor's,8,130000
24,Female,Master's,2,60000
46,Male,PhD,20,220000
29,Female,Bachelor's,5,80000
31,Male,Master's,7,130000
27,Female,Bachelor's,3,65000
38,Male,PhD,13,170000
30,Female,Master's,6,110000
25,Male,Bachelor's,2,50000
44,Male,PhD,18,210000
33,Female,Master's,8,100000
22,Male,Bachelor's,1,50000
36,Male,Master's,10,160000
28,Female,Bachelor's,4,70000
41,Male,PhD,16,190000
34,Female,Master's,9,140000
23,Male,Bachelor's,1,45000
32,Female,Master's,7,120000
25,Male,Master's,2,60000
37,Female,Bachelor's,11,150000
28,Male,Bachelor's,4,70000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
29,Female,Bachelor's,6,103579
45,Male,Master's,19,163780
36,Male,Bachelor's,12,137878
30,Female,Master's,4,92438
28,Male,Master's,5,84181
46,Female,PhD,21,174821
34,Male,Bachelor's,10,126520
44,Male,Master's,18,152168
55,Female,PhD,29,190543
35,Male,Master's,9,131547
54,Male,Bachelor's,28,192292
23,Female,High School,1,52807
46,Male,Master's,20,174938
33,Female,Bachelor's,8,124071
26,Male,Master's,3,73640
43,Female,PhD,19,156486
36,Male,Master's,11,138859
23,Female,Bachelor's,0,52831
49,Male,Master's,23,182392
35,Female,Master's,11,151078
31,Male,Bachelor's,8,100679
54,Other,High School,29,158966
43,Male,Master's,20,167924
33,Female,Master's,10,113334
52,Female,PhD,29,194778
28,Male,Bachelor's,4,77606
36,Female,Master's,13,140010
43,Male,Bachelor's,20,142421
50,Female,Master's,24,192756
24,Male,PhD,1,106686
52,Male,Master's,27,186794
46,Female,Bachelor's,19,150729
38,Male,Master's,15,171652
29,Male,Bachelor's,6,88552
33,Female,Master's,9,119918
47,Male,PhD,21,174985
45,Female,Master's,23,174336
28,Male,Bachelor's,4,72389
42,Female,Master's,14,163978
46,Male,Bachelor's,25,166958
38,Female,PhD,15,145052
54,Male,Master's,32,195270
33,Female,Master's,8,122970
27,Male,High School,4,80247
50,Female,Bachelor's,25,177862
26,Male,Master's,4,91062
31,Female,Master's,6,114290
35,Male,Bachelor's,10,128999
44,Female,PhD,18,162454
32,Male,Master's,8,122354
54,Male,Bachelor's,25,179756
26,Female,Master's,3,73218
23,Male,PhD,0,52612
48,Female,Master's,24,184480
38,Male,Bachelor's,12,132442
30,Female,Master's,5,102828
40,Male,Master's,16,150301
45,Female,Bachelor's,22,171468
36,Male,Master's,13,147326
52,Male,PhD,26,185982
31,Female,Bachelor's,7,108267
26,Male,Master's,4,91397
30,Female,Master's,5,100867
24,Male,Bachelor's,2,64182
45,Male,Master's,22,182506
33,Female,Master's,9,136986
38,Male,Bachelor's,11,136662
54,Female,PhD,32,191510
42,Male,Master's,19,177347
28,Female,Bachelor's,3,70397
34,Male,Master's,9,146075
46,Female,Bachelor's,18,155795
35,Male,Master's,9,132638
49,Female,PhD,22,178684
32,Male,Bachelor's,7,106218
54,Male,Master's,28,191239
26,Female,Master's,2,65840
23,Male,PhD,0,52779
48,Female,Master's,23,185038
38,Male,Bachelor's,14,136449
30,Female,Master's,6,110707
40,Male,Master's,17,151670
45,Female,Bachelor's,21,167015
36,Male,Master's,13,146508
52,Male,PhD,27,190596
31,Female,Bachelor's,6,104378
26,Male,Master's,3,70216
30,Female,Master's,5,101733
24,Male,Bachelor's,1,55935
45,Male,Master's,21,180367
33,Female,Master's,9,135596
38,Male,Bachelor's,11,136062
54,Female,PhD,32,191267
42,Male,Master's,19,177347
28,Female,Bachelor's,3,70397
34,Male,Master's,9,146075
46,Female,Bachelor's,18,155795
35,Male,Master's,9,132638
49,Female,PhD,22,178684
32,Male,Bachelor's,7,106218
54,Male,Master's,28,191239
26,Female,Master's,2,65840
23,Male,PhD,0,52779
48,Female,Master's,23,185038
38,Male,Bachelor's,14,136449
30,Female,Master's,6,110707
40,Male,Master's,17,151670
45,Female,Bachelor's,21,167015
36,Male,Master's,13,146508
52,Male,PhD,27,190596
31,Female,Bachelor's,6,104378
26,Male,Master's,3,70216
30,Female,Master's,5,101733
24,Male,Bachelor's,1,55935
45,Male,Master's,21,180367
33,Female,Master's,9,135596
38,Male,Bachelor's,11,136062
54,Female,PhD,32,191267
42,Male,Master's,19,177347
29,Female,Bachelor's,6,103579
45,Male,Master's,19,163780
36,Male,Bachelor's,12,137878
30,Female,Master's,4,92438
28,Male,Master's,5,84181
46,Female,PhD,21,174821
34,Male,Bachelor's,10,126520
44,Male,Master's,18,152168
55,Female,PhD,29,190543
35,Male,Master's,9,131547
54,Male,Bachelor's,28,192292
23,Female,High School,1,52807
46,Male,Master's,20,174938
33,Female,Bachelor's,8,124071
26,Male,Master's,3,73640
43,Female,PhD,19,156486
36,Male,Master's,11,138859
23,Female,Bachelor's,0,52831
49,Male,Master's,23,182392
35,Female,Master's,11,151078
31,Male,Bachelor's,8,100679
54,Other,High School,29,158966
43,Male,Master's,20,167924
33,Female,Master's,10,113334
52,Female,PhD,29,194778
28,Male,Bachelor's,4,77606
36,Female,Master's,13,140010
43,Male,Bachelor's,20,142421
50,Female,Master's,24,192756
24,Male,PhD,1,106686
52,Male,Master's,27,186794
46,Female,Bachelor's,19,150729
38,Male,Master's,15,171652
29,Male,Bachelor's,6,88552
33,Female,Master's,9,119918
47,Male,PhD,21,174985
45,Female,Master's,23,174336
28,Male,Bachelor's,4,72389
42,Female,Master's,14,163978
46,Male,Bachelor's,25,166958
38,Female,PhD,15,145052
54,Male,Master's,32,195270
33,Female,Master's,8,122970
27,Male,High School,4,80247
50,Female,Bachelor's,25,177862
26,Male,Master's,4,91062
31,Female,Master's,6,114290
35,Male,Bachelor's,10,128999
44,Female,PhD,18,162454
32,Male,Master's,8,122354
54,Male,Bachelor's,25,179756
26,Female,Master's,3,73218
23,Male,PhD,0,52612
48,Female,Master's,24,184480
38,Male,Bachelor's,12,132442
30,Female,Master's,5,102828
40,Male,Master's,16,150301
45,Female,Bachelor's,22,171468
36,Male,Master's,13,147326
52,Male,PhD,26,185982
31,Female,Bachelor's,7,108267
26,Male,Master's,4,91397
30,Female,Master's,5,100867
24,Male,Bachelor's,2,64182
45,Male,Master's,22,182506
33,Female,Master's,9,136986
38,Male,Bachelor's,11,136662
54,Female,PhD,32,191510
42,Male,Master's,19,177347
28,Female,Bachelor's,3,70397
34,Male,Master's,9,146075
46,Female,Bachelor's,18,155795
35,Male,Master's,9,132638
49,Female,PhD,22,178684
32,Male,Bachelor's,7,106218
54,Male,Master's,28,191239
26,Female,Master's,2,65840
23,Male,PhD,0,52779
48,Female,Master's,23,185038
38,Male,Bachelor's,14,136449
30,Female,Master's,6,110707
40,Male,Master's,17,151670
45,Female,Bachelor's,21,167015
36,Male,Master's,13,146508
52,Male,PhD,27,190596
31,Female,Bachelor's,6,104378
26,Male,Master's,3,70216
30,Female,Master's,5,101733
24,Male,Bachelor's,1,55935
45,Male,Master's,21,180367
33,Female,Master's,9,135596
38,Male,Bachelor's,11,136062
54,Female,PhD,32,191267
42,Male,Master's,19,177347
28,Female,Bachelor's,3,70397
34,Male,Master's,9,146075
46,Female,Bachelor's,18,155795
35,Male,Master's,9,132638
49,Female,PhD,22,178684
32,Male,Bachelor's,7,106218
54,Male,Master's,28,191239
26,Female,Master's,2,65840
23,Male,PhD,0,52779
48,Female,Master's,23,185038
38,Male,Bachelor's,14,136449
30,Female,Master's,6,110707
40,Male,Master's,17,151670
45,Female,Bachelor's,21,167015
36,Male,Master's,13,146508
52,Male,PhD,27,190596
31,Female,Bachelor's,6,104378
26,Male,Master's,3,70216
30,Female,Master's,5,101733
24,Male,Bachelor's,1,55935
45,Male,Master's,21,180367
33,Female,Master's,9,135596
38,Male,Bachelor's,11,136062
54,Female,PhD,32,191267
42,Male,Master's,19,177347
29,Female,Bachelor's,6,103579
45,Male,Master's,19,163780
36,Male,Bachelor's,12,137878
30,Female,Master's,4,92438
28,Male,Master's,5,84181
46,Female,PhD,21,174821
34,Male,Bachelor's,10,126520
44,Male,Master's,18,152168
55,Female,PhD,29,190543
35,Male,Master's,9,131547
54,Male,Bachelor's,28,192292
23,Female,High School,1,52807
46,Male,Master's,20,174938
33,Female,Bachelor's,8,124071
26,Male,Master's,3,73640
43,Female,PhD,19,156486
36,Male,Master's,11,138859
23,Female,Bachelor's,0,52831
49,Male,Master's,23,182392
35,Female,Master's,11,151078
31,Male,Bachelor's,8,100679
54,Other,High School,29,158966
43,Male,Master's,20,167924
33,Female,Master's,10,113334
52,Female,PhD,29,194778
28,Male,Bachelor's,4,77606
36,Female,Master's,13,140010
43,Male,Bachelor's,20,142421
50,Female,Master's,24,192756
24,Male,PhD,1,106686
52,Male,Master's,27,186794
46,Female,Bachelor's,19,150729
38,Male,Master's,15,171652
29,Male,Bachelor's,6,88552
33,Female,Master's,9,119918
47,Male,PhD,21,174985
45,Female,Master's,23,174336
28,Male,Bachelor's,4,72389
42,Female,Master's,14,163978
46,Male,Bachelor's,25,166958
38,Female,PhD,15,145052
54,Male,Master's,32,195270
33,Female,Master's,8,122970
27,Male,High School,4,80247
50,Female,Bachelor's,25,177862
26,Male,Master's,4,91062
31,Female,Master's,6,114290
35,Male,Bachelor's,10,128999
44,Female,PhD,18,162454
32,Male,Master's,8,122354
54,Male,Bachelor's,25,179756
26,Female,Master's,3,73218
23,Male,PhD,0,52612
48,Female,Master's,23,185038
38,Male,Bachelor's,12,132442
30,Female,Master's,5,102828
40,Male,Master's,16,150301
45,Female,Bachelor's,22,171468
36,Male,Master's,13,147326
52,Male,PhD,26,185982
31,Female,Bachelor's,7,108267
26,Male,Master's,3,91397
30,Female,Master's,5,100867
24,Male,Bachelor's,2,64182
45,Male,Master's,22,182506
33,Female,Master's,9,136986
38,Male,Bachelor's,11,136662
54,Female,PhD,32,191510
42,Male,Master's,19,177347
28,Female,Bachelor's,4,82944
48,Male,PhD,23,188288
36,Female,Master's,14,141090
43,Male,Bachelor's,19,152726
33,Female,Master's,9,124141
26,Male,Bachelor's,3,67556
50,Female,Master's,22,182768
41,Male,PhD,15,148727
29,Female,Bachelor's,6,91903
38,Male,Master's,14,147708
48,Female,Bachelor's,21,163209
31,Male,Master's,8,120288
45,Male,PhD,21,170226
35,Female,Master's,11,134979
42,Male,Bachelor's,16,137489
27,Female,Master's,4,83577
33,Male,Bachelor's,9,117904
36,Female,Master's,11,134482
54,Male,PhD,30,184660
30,Female,Bachelor's,5,100151
26,Male,Master's,3,88678
45,Female,PhD,21,181285
38,Male,Master's,16,154990
31,Female,Bachelor's,7,108204
42,Male,Master's,19,175684
28,Female,Bachelor's,5,77766
48,Male,PhD,24,192211
36,Female,Master's,13,144647
43,Male,Bachelor's,20,162231
33,Female,Master's,9,121120
26,Male,Bachelor's,4,79652
50,Female,Master's,21,177002
27,Male,Master's,5,87584
38,Female,Bachelor's,13,131860
54,Male,PhD,28,182013
31,Female,Master's,7,108799
36,Male,Bachelor's,13,135378
45,Female,Master's,22,183530
42,Male,Bachelor's,18,150901
28,Female,Master's,4,82697
48,Male,PhD,26,194638
36,Female,Master's,12,130356
43,Male,Bachelor's,18,152560
33,Female,Master's,9,121432
26,Male,Bachelor's,2,63789
50,Female,Master's,23,183690
41,Male,PhD,16,151310
29,Female,Bachelor's,6,100358
38,Male,Master's,15,148437
48,Female,Bachelor's,22,168691
28,Male,Bachelor's,1,50000
32,Female,Master's,5,100000
26,Male,Bachelor's,2,60000
33,Female,Master's,6,90000
29,Male,Bachelor's,3,70000
42,Male,PhD,12,170000
36,Female,Master's,8,130000
27,Male,Bachelor's,1,50000
34,Female,Master's,7,120000
29,Male,Bachelor's,4,80000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
35,Female,Master's,9,120000
27,Female,Bachelor's,3,70000
48,Male,PhD,18,210000
34,Male,Master's,9,140000
23,Female,Bachelor's,1,50000
32,Male,Master's,7,110000
25,Female,Master's,2,60000
37,Male,Bachelor's,11,160000
28,Male,Bachelor's,4,75000
41,Female,PhD,16,200000
34,Male,Master's,8,100000
24,Female,Bachelor's,2,55000
36,Male,PhD,12,170000
30,Female,Bachelor's,5,90000
29,Male,Bachelor's,4,80000
42,Male,Master's,14,180000
26,Male,Bachelor's,2,60000
